size,group,round,id_in_group,split,high,guess,win,payoff,turker,strategy
GoR_2,209,4,2,0,0,20.0,1,1.0,A3KPKN8TY7L3BD,
GoR_2,209,5,1,0,0,20.0,0,0.75,A3NILXB4J3BO09,
GoR_2,209,5,2,0,0,10.0,1,1.0,A3KPKN8TY7L3BD,
GoR_2,209,6,1,0,0,5.0,1,0.75,A3NILXB4J3BO09,
GoR_2,209,6,2,0,0,20.0,0,1.0,A3KPKN8TY7L3BD,
GoR_2,209,7,1,0,0,10.0,1,0.75,A3NILXB4J3BO09,
GoR_2,209,7,2,0,0,30.0,0,1.0,A3KPKN8TY7L3BD,
GoR_2,209,8,1,0,0,20.0,1,0.75,A3NILXB4J3BO09,"I started to realize that the numbers stayed below 20 so I tried to be repetitive or close, assuming they would stay low."
GoR_2,209,8,2,0,0,20.0,1,1.0,A3KPKN8TY7L3BD,stayed around the same number
GoR_2,213,1,1,1,1,28.0,0,1.63,A3R0TIQBS9FK5Y,
GoR_2,213,1,2,1,1,14.0,1,0.38,A1VWT23HZSYSH3,
GoR_2,213,2,1,1,1,31.0,1,1.63,A3R0TIQBS9FK5Y,
GoR_2,213,2,2,1,1,58.0,0,0.38,A1VWT23HZSYSH3,
GoR_2,213,3,1,1,1,39.0,1,1.63,A3R0TIQBS9FK5Y,
GoR_2,213,3,2,1,1,42.0,0,0.38,A1VWT23HZSYSH3,
GoR_2,213,4,1,1,1,19.0,1,1.63,A3R0TIQBS9FK5Y,
GoR_2,213,4,2,1,1,75.0,0,0.38,A1VWT23HZSYSH3,
GoR_2,213,5,1,1,1,27.0,1,1.63,A3R0TIQBS9FK5Y,
GoR_2,213,5,2,1,1,27.0,1,0.38,A1VWT23HZSYSH3,
GoR_2,213,6,1,1,1,40.0,1,1.63,A3R0TIQBS9FK5Y,
GoR_2,213,6,2,1,1,42.0,0,0.38,A1VWT23HZSYSH3,
GoR_2,213,7,1,1,1,40.0,1,1.63,A3R0TIQBS9FK5Y,
GoR_2,213,7,2,1,1,88.0,0,0.38,A1VWT23HZSYSH3,
GoR_2,213,8,1,1,1,19.0,1,1.63,A3R0TIQBS9FK5Y,"I tried to guess what my partner would end up guessing. If my partner's guess for the average for one round was very low, I estimated that he would guess a higher number in the next round and increased my estimation accordingly."
GoR_2,213,8,2,1,1,21.0,0,0.38,A1VWT23HZSYSH3,none
GoR_2,214,1,1,0,0,73.0,1,0.95,A3PV7WYPI9IWRV,
GoR_2,214,1,2,0,0,83.0,0,1.67,A1TCIM5DKL2X45,
GoR_2,214,2,1,0,0,68.0,0,0.95,A3PV7WYPI9IWRV,
GoR_2,214,2,2,0,0,45.0,1,1.67,A1TCIM5DKL2X45,
GoR_2,214,3,1,0,0,53.0,0,0.95,A3PV7WYPI9IWRV,
GoR_2,214,3,2,0,0,50.0,1,1.67,A1TCIM5DKL2X45,
GoR_2,214,4,1,0,0,48.0,0,0.95,A3PV7WYPI9IWRV,
GoR_2,214,4,2,0,0,25.0,1,1.67,A1TCIM5DKL2X45,
GoR_2,214,5,1,0,0,22.0,1,0.95,A3PV7WYPI9IWRV,
GoR_2,214,5,2,0,0,61.0,0,1.67,A1TCIM5DKL2X45,
GoR_2,214,6,1,0,0,31.0,0,0.95,A3PV7WYPI9IWRV,
GoR_2,214,6,2,0,0,20.0,1,1.67,A1TCIM5DKL2X45,
GoR_2,214,7,1,0,0,41.0,0,0.95,A3PV7WYPI9IWRV,
GoR_2,214,7,2,0,0,15.0,1,1.67,A1TCIM5DKL2X45,
GoR_2,214,8,1,0,0,22.0,0,0.95,A3PV7WYPI9IWRV,I tried to think about what would win the largest amount with the best chance of winning.  Not such a great strategy .  
GoR_2,214,8,2,0,0,12.0,1,1.67,A1TCIM5DKL2X45,"The answer always seemed to be somewhat lower, so I kept going down. The one time I picked higher I lost so I didn't do it again."
GoR_2,217,1,1,1,0,50.0,0,1.49,A33Z8XPZ94UGT2,
GoR_2,217,1,2,1,0,1.0,1,1.61,A15QZ3D7NPAQ2,
GoR_2,217,2,1,1,0,25.0,1,1.49,A33Z8XPZ94UGT2,
GoR_2,217,2,2,1,0,80.0,0,1.61,A15QZ3D7NPAQ2,
GoR_2,217,3,1,1,0,60.0,0,1.49,A33Z8XPZ94UGT2,
GoR_2,217,3,2,1,0,55.0,1,1.61,A15QZ3D7NPAQ2,
GoR_2,217,4,1,1,0,33.0,1,1.49,A33Z8XPZ94UGT2,
GoR_2,217,4,2,1,0,62.0,0,1.61,A15QZ3D7NPAQ2,
GoR_2,217,5,1,1,0,45.0,1,1.49,A33Z8XPZ94UGT2,
GoR_2,217,5,2,1,0,70.0,0,1.61,A15QZ3D7NPAQ2,
GoR_2,217,6,1,1,0,75.0,0,1.49,A33Z8XPZ94UGT2,
GoR_2,217,6,2,1,0,50.0,1,1.61,A15QZ3D7NPAQ2,
GoR_2,217,7,1,1,0,65.0,0,1.49,A33Z8XPZ94UGT2,
GoR_2,217,7,2,1,0,55.0,1,1.61,A15QZ3D7NPAQ2,
GoR_2,217,8,1,1,0,46.0,1,1.49,A33Z8XPZ94UGT2,It was first number that came to mind each round.
GoR_2,217,8,2,1,0,55.0,0,1.61,A15QZ3D7NPAQ2,hi-low at first then middle number
GoR_2,218,1,1,0,1,66.0,0,0.85,A3TQKAOIJSPPRB,
GoR_2,218,1,2,0,1,50.0,1,4.55,A2GDKIW2NFJTX5,
GoR_2,218,2,1,0,1,100.0,0,0.85,A3TQKAOIJSPPRB,
GoR_2,218,2,2,0,1,70.0,1,4.55,A2GDKIW2NFJTX5,
GoR_2,218,3,1,0,1,100.0,0,0.85,A3TQKAOIJSPPRB,
GoR_2,218,3,2,0,1,85.0,1,4.55,A2GDKIW2NFJTX5,
GoR_2,218,4,1,0,1,100.0,0,0.85,A3TQKAOIJSPPRB,
GoR_2,218,4,2,0,1,45.0,1,4.55,A2GDKIW2NFJTX5,
GoR_2,218,5,1,0,1,100.0,0,0.85,A3TQKAOIJSPPRB,
GoR_2,218,5,2,0,1,85.0,1,4.55,A2GDKIW2NFJTX5,
GoR_2,218,6,1,0,1,100.0,0,0.85,A3TQKAOIJSPPRB,
GoR_2,218,6,2,0,1,15.0,1,4.55,A2GDKIW2NFJTX5,
GoR_2,218,7,1,0,1,85.0,1,0.85,A3TQKAOIJSPPRB,
GoR_2,218,7,2,0,1,85.0,1,4.55,A2GDKIW2NFJTX5,
GoR_2,218,8,1,0,1,85.0,0,0.85,A3TQKAOIJSPPRB,I wanted the best outcome for both - sadly the other person did not understand.
GoR_2,218,8,2,0,1,20.0,1,4.55,A2GDKIW2NFJTX5,First I started at 50 because that always gives the person a half chance of winning then I chose to just go up by 20 and then down by 20 from the first number I started with. Then I ended by randomly choosing even numbers. 
GoR_2,219,1,1,0,0,80.0,0,0.14,AFMF0LEX2W1FV,
GoR_2,219,1,2,0,0,7.0,1,0.27,ADO4WN8SKYVYQ,
GoR_2,219,2,1,0,0,40.0,0,0.14,AFMF0LEX2W1FV,
GoR_2,219,2,2,0,0,6.0,1,0.27,ADO4WN8SKYVYQ,
GoR_2,219,3,1,0,0,10.0,0,0.14,AFMF0LEX2W1FV,
GoR_2,219,3,2,0,0,5.0,1,0.27,ADO4WN8SKYVYQ,
GoR_2,219,4,1,0,0,4.0,1,0.14,AFMF0LEX2W1FV,
GoR_2,219,4,2,0,0,10.0,0,0.27,ADO4WN8SKYVYQ,
GoR_2,219,5,1,0,0,10.0,0,0.14,AFMF0LEX2W1FV,
GoR_2,219,5,2,0,0,4.0,1,0.27,ADO4WN8SKYVYQ,
GoR_2,219,6,1,0,0,20.0,0,0.14,AFMF0LEX2W1FV,
GoR_2,219,6,2,0,0,5.0,1,0.27,ADO4WN8SKYVYQ,
GoR_2,219,7,1,0,0,5.0,1,0.14,AFMF0LEX2W1FV,
GoR_2,219,7,2,0,0,10.0,0,0.27,ADO4WN8SKYVYQ,
GoR_2,219,8,1,0,0,5.0,1,0.14,AFMF0LEX2W1FV,"I didn't use any particular strategy, I was hoping the other person would put in higher amounts to make the average higher so one of us would get higher bonuses, but that didn't happen. so i started doing smaller numbers to be closer to the average the other person was making,"
GoR_2,219,8,2,0,0,10.0,0,0.27,ADO4WN8SKYVYQ,NICE
GoR_2,221,1,1,0,0,36.0,1,0.91,A3OLRWACCCCUTU,
GoR_2,221,1,2,0,0,80.0,0,0.57,A1ONSG26KI36A0,
GoR_2,221,2,1,0,0,40.0,0,0.91,A3OLRWACCCCUTU,
GoR_2,221,2,2,0,0,25.0,1,0.57,A1ONSG26KI36A0,
GoR_2,221,3,1,0,0,32.0,0,0.91,A3OLRWACCCCUTU,
GoR_2,221,3,2,0,0,31.0,1,0.57,A1ONSG26KI36A0,
GoR_2,221,4,1,0,0,24.0,1,0.91,A3OLRWACCCCUTU,
GoR_2,221,4,2,0,0,34.0,0,0.57,A1ONSG26KI36A0,
GoR_2,221,5,1,0,0,17.0,1,0.91,A3OLRWACCCCUTU,
GoR_2,221,5,2,0,0,23.0,0,0.57,A1ONSG26KI36A0,
GoR_2,221,6,1,0,0,10.0,1,0.91,A3OLRWACCCCUTU,
GoR_2,221,6,2,0,0,15.0,0,0.57,A1ONSG26KI36A0,
GoR_2,221,7,1,0,0,4.0,1,0.91,A3OLRWACCCCUTU,
GoR_2,221,7,2,0,0,8.0,0,0.57,A1ONSG26KI36A0,
GoR_2,221,8,1,0,0,2.0,0,0.91,A3OLRWACCCCUTU,looked at previous rounds
GoR_2,221,8,2,0,0,1.0,1,0.57,A1ONSG26KI36A0,just used random number theory.
GoR_2,222,1,1,1,1,35.0,1,1.25,A39EH9228GV09X,
GoR_2,222,1,2,1,1,75.0,0,0.75,A5B73N9C2HVEG,
GoR_2,222,2,1,1,1,27.0,1,1.25,A39EH9228GV09X,
GoR_2,222,2,2,1,1,50.0,0,0.75,A5B73N9C2HVEG,
GoR_2,222,3,1,1,1,64.0,0,1.25,A39EH9228GV09X,
GoR_2,222,3,2,1,1,40.0,1,0.75,A5B73N9C2HVEG,
GoR_2,222,4,1,1,1,48.0,1,1.25,A39EH9228GV09X,
GoR_2,222,4,2,1,1,65.0,0,0.75,A5B73N9C2HVEG,
GoR_2,222,5,1,1,1,82.0,0,1.25,A39EH9228GV09X,
GoR_2,222,5,2,1,1,55.0,1,0.75,A5B73N9C2HVEG,
GoR_2,222,6,1,1,1,75.0,0,1.25,A39EH9228GV09X,
GoR_2,222,6,2,1,1,45.0,1,0.75,A5B73N9C2HVEG,
GoR_2,222,7,1,1,1,34.0,1,1.25,A39EH9228GV09X,
GoR_2,222,7,2,1,1,41.0,0,0.75,A5B73N9C2HVEG,
GoR_2,222,8,1,1,1,45.0,1,1.25,A39EH9228GV09X,"After a while it seemed like the numbers were lower and toward the mid range, so I went with those numbers."
GoR_2,222,8,2,1,1,61.0,0,0.75,A5B73N9C2HVEG,just guessed
GoR_2,224,1,1,1,1,49.0,1,0.5,A159MC0L7J302O,
GoR_2,224,1,2,1,1,75.0,0,1.5,A2FZE7CARM54IG,
GoR_2,224,2,1,1,1,56.0,0,0.5,A159MC0L7J302O,
GoR_2,224,2,2,1,1,50.0,1,1.5,A2FZE7CARM54IG,
GoR_2,224,3,1,1,1,51.0,0,0.5,A159MC0L7J302O,
GoR_2,224,3,2,1,1,35.0,1,1.5,A2FZE7CARM54IG,
GoR_2,224,4,1,1,1,42.0,0,0.5,A159MC0L7J302O,
GoR_2,224,4,2,1,1,30.0,1,1.5,A2FZE7CARM54IG,
GoR_2,224,5,1,1,1,38.0,1,0.5,A159MC0L7J302O,
GoR_2,224,5,2,1,1,40.0,0,1.5,A2FZE7CARM54IG,
GoR_2,224,6,1,1,1,69.0,0,0.5,A159MC0L7J302O,
GoR_2,224,6,2,1,1,30.0,1,1.5,A2FZE7CARM54IG,
GoR_2,224,7,1,1,1,45.0,0,0.5,A159MC0L7J302O,
GoR_2,224,7,2,1,1,35.0,1,1.5,A2FZE7CARM54IG,
GoR_2,224,8,1,1,1,56.0,0,0.5,A159MC0L7J302O,I randomly guessed numbers
GoR_2,224,8,2,1,1,30.0,1,1.5,A2FZE7CARM54IG,"The average number was quite consistent, so I kept my number reasonably low."
GoR_2,227,1,1,0,0,50.0,1,1.66,A2MFQNP0S6K0BB,
GoR_2,227,1,2,0,0,50.0,1,0.71,A269MCW9TB4WTQ,
GoR_2,227,2,1,0,0,50.0,1,1.66,A2MFQNP0S6K0BB,
GoR_2,227,2,2,0,0,60.0,0,0.71,A269MCW9TB4WTQ,
GoR_2,227,3,1,0,0,40.0,1,1.66,A2MFQNP0S6K0BB,
GoR_2,227,3,2,0,0,45.0,0,0.71,A269MCW9TB4WTQ,
GoR_2,227,4,1,0,0,25.0,1,1.66,A2MFQNP0S6K0BB,
GoR_2,227,4,2,0,0,50.0,0,0.71,A269MCW9TB4WTQ,
GoR_2,227,5,1,0,0,30.0,0,1.66,A2MFQNP0S6K0BB,
GoR_2,227,5,2,0,0,15.0,1,0.71,A269MCW9TB4WTQ,
GoR_2,227,6,1,0,0,15.0,0,1.66,A2MFQNP0S6K0BB,
GoR_2,227,6,2,0,0,5.0,1,0.71,A269MCW9TB4WTQ,
GoR_2,227,7,1,0,0,10.0,0,1.66,A2MFQNP0S6K0BB,
GoR_2,227,7,2,0,0,1.0,1,0.71,A269MCW9TB4WTQ,
GoR_2,227,8,1,0,0,1.0,1,1.66,A2MFQNP0S6K0BB,"as the rounds progressed, I tried to win more than trying to maximize the bonus. "
GoR_2,227,8,2,0,0,90.0,0,0.71,A269MCW9TB4WTQ,Calculating the 2/3s from the previous number.
GoR_2,228,1,1,0,1,34.0,1,2.22,A3HMDGRGC5JB7E,
GoR_2,228,1,2,0,1,74.0,0,1.65,A1RHBUX8TCACCX,
GoR_2,228,2,1,0,1,81.0,0,2.22,A3HMDGRGC5JB7E,
GoR_2,228,2,2,0,1,38.0,1,1.65,A1RHBUX8TCACCX,
GoR_2,228,3,1,0,1,50.0,1,2.22,A3HMDGRGC5JB7E,
GoR_2,228,3,2,0,1,52.0,0,1.65,A1RHBUX8TCACCX,
GoR_2,228,4,1,0,1,49.0,0,2.22,A3HMDGRGC5JB7E,
GoR_2,228,4,2,0,1,40.0,1,1.65,A1RHBUX8TCACCX,
GoR_2,228,5,1,0,1,49.0,1,2.22,A3HMDGRGC5JB7E,
GoR_2,228,5,2,0,1,50.0,0,1.65,A1RHBUX8TCACCX,
GoR_2,228,6,1,0,1,55.0,0,2.22,A3HMDGRGC5JB7E,
GoR_2,228,6,2,0,1,42.0,1,1.65,A1RHBUX8TCACCX,
GoR_2,228,7,1,0,1,45.0,1,2.22,A3HMDGRGC5JB7E,
GoR_2,228,7,2,0,1,45.0,1,1.65,A1RHBUX8TCACCX,
GoR_2,228,8,1,0,1,44.0,1,2.22,A3HMDGRGC5JB7E,I always tried to go one or two away from what my partner was going to guess.
GoR_2,228,8,2,0,1,46.0,0,1.65,A1RHBUX8TCACCX,I saw that the average was pretty consistent over the rounds so I based my guess on that. Fun game. I really enjoyed it.
GoR_2,231,1,1,1,0,2.0,1,0.96,AOTSROWZG1XS1,
GoR_2,231,1,2,1,0,70.0,0,1.08,A357Q9SHPTZ2JL,
GoR_2,231,2,1,1,0,54.0,0,0.96,AOTSROWZG1XS1,
GoR_2,231,2,2,1,0,20.0,1,1.08,A357Q9SHPTZ2JL,
GoR_2,231,3,1,1,0,26.0,1,0.96,AOTSROWZG1XS1,
GoR_2,231,3,2,1,0,45.0,0,1.08,A357Q9SHPTZ2JL,
GoR_2,231,4,1,1,0,28.0,1,0.96,AOTSROWZG1XS1,
GoR_2,231,4,2,1,0,28.0,1,1.08,A357Q9SHPTZ2JL,
GoR_2,231,5,1,1,0,32.0,0,0.96,AOTSROWZG1XS1,
GoR_2,231,5,2,1,0,23.0,1,1.08,A357Q9SHPTZ2JL,
GoR_2,231,6,1,1,0,34.0,0,0.96,AOTSROWZG1XS1,
GoR_2,231,6,2,1,0,33.0,1,1.08,A357Q9SHPTZ2JL,
GoR_2,231,7,1,1,0,36.0,1,0.96,AOTSROWZG1XS1,
GoR_2,231,7,2,1,0,36.0,1,1.08,A357Q9SHPTZ2JL,
GoR_2,231,8,1,1,0,36.0,1,0.96,AOTSROWZG1XS1,"Because of the randomness of the numbers, when I was way off on my second guess, I opted to pull my numbers closer in the 200 and then increase slightly."
GoR_2,231,8,2,1,0,40.0,0,1.08,A357Q9SHPTZ2JL,I used the numbers from previous rounds to decide on what numbers to guess.
GoR_2,232,1,1,0,1,25.0,0,1.69,A2ID4B3JMUWAP7,
GoR_2,232,1,2,0,1,13.0,1,0.63,A1PBFDQR599N3K,
GoR_2,232,2,1,0,1,27.0,1,1.69,A2ID4B3JMUWAP7,
GoR_2,232,2,2,0,1,39.0,0,0.63,A1PBFDQR599N3K,
GoR_2,232,3,1,0,1,45.0,1,1.69,A2ID4B3JMUWAP7,
GoR_2,232,3,2,0,1,78.0,0,0.63,A1PBFDQR599N3K,
GoR_2,232,4,1,0,1,57.0,1,1.69,A2ID4B3JMUWAP7,
GoR_2,232,4,2,0,1,61.0,0,0.63,A1PBFDQR599N3K,
GoR_2,232,5,1,0,1,57.0,0,1.69,A2ID4B3JMUWAP7,
GoR_2,232,5,2,0,1,18.0,1,0.63,A1PBFDQR599N3K,
GoR_2,232,6,1,0,1,42.0,0,1.69,A2ID4B3JMUWAP7,
GoR_2,232,6,2,0,1,32.0,1,0.63,A1PBFDQR599N3K,
GoR_2,232,7,1,0,1,20.0,1,1.69,A2ID4B3JMUWAP7,
GoR_2,232,7,2,0,1,21.0,0,0.63,A1PBFDQR599N3K,
GoR_2,232,8,1,0,1,20.0,1,1.69,A2ID4B3JMUWAP7,1
GoR_2,232,8,2,0,1,29.0,0,0.63,A1PBFDQR599N3K,Just guessed
GoR_2,233,1,1,1,0,15.0,1,1.33,ALWGOOVRZ3D9H,
GoR_2,233,1,2,1,0,55.0,0,0.5,A1NMKXK04PZ6KK,
GoR_2,233,2,1,1,0,23.0,1,1.33,ALWGOOVRZ3D9H,
GoR_2,233,2,2,1,0,65.0,0,0.5,A1NMKXK04PZ6KK,
GoR_2,233,3,1,1,0,37.0,1,1.33,ALWGOOVRZ3D9H,
GoR_2,233,3,2,1,0,50.0,0,0.5,A1NMKXK04PZ6KK,
GoR_2,233,4,1,1,0,45.0,0,1.33,ALWGOOVRZ3D9H,
GoR_2,233,4,2,1,0,30.0,1,0.5,A1NMKXK04PZ6KK,
GoR_2,233,5,1,1,0,25.0,1,1.33,ALWGOOVRZ3D9H,
GoR_2,233,5,2,1,0,35.0,0,0.5,A1NMKXK04PZ6KK,
GoR_2,233,6,1,1,0,18.0,1,1.33,ALWGOOVRZ3D9H,
GoR_2,233,6,2,1,0,30.0,0,0.5,A1NMKXK04PZ6KK,
GoR_2,233,7,1,1,0,39.0,0,1.33,ALWGOOVRZ3D9H,
GoR_2,233,7,2,1,0,20.0,1,0.5,A1NMKXK04PZ6KK,
GoR_2,233,8,1,1,0,15.0,1,1.33,ALWGOOVRZ3D9H,I guessed to anticipate the other players move.
GoR_2,233,8,2,1,0,25.0,0,0.5,A1NMKXK04PZ6KK,the guess was never above 50 so I had to stick below that to try to get a chance.
GoR_2,234,1,1,0,0,77.0,0,0.15,A371FSF7RKLF9F,
GoR_2,234,1,2,0,0,33.0,1,1.08,A2HNP1YL1IBFMU,
GoR_2,234,2,1,0,0,45.0,0,0.15,A371FSF7RKLF9F,
GoR_2,234,2,2,0,0,25.0,1,1.08,A2HNP1YL1IBFMU,
GoR_2,234,3,1,0,0,32.0,0,0.15,A371FSF7RKLF9F,
GoR_2,234,3,2,0,0,20.0,1,1.08,A2HNP1YL1IBFMU,
GoR_2,234,4,1,0,0,20.0,0,0.15,A371FSF7RKLF9F,
GoR_2,234,4,2,0,0,15.0,1,1.08,A2HNP1YL1IBFMU,
GoR_2,234,5,1,0,0,3.0,1,0.15,A371FSF7RKLF9F,
GoR_2,234,5,2,0,0,10.0,0,1.08,A2HNP1YL1IBFMU,
GoR_2,234,6,1,0,0,1.0,1,0.15,A371FSF7RKLF9F,
GoR_2,234,6,2,0,0,30.0,0,1.08,A2HNP1YL1IBFMU,
GoR_2,234,7,1,0,0,16.0,0,0.15,A371FSF7RKLF9F,
GoR_2,234,7,2,0,0,15.0,1,1.08,A2HNP1YL1IBFMU,
GoR_2,234,8,1,0,0,11.0,1,0.15,A371FSF7RKLF9F,"I referenced the numbers previously used and searched for a pattern. Although I did not find a definite pattern, I guessed based on the forward progression; in this case, the continuous lowering of the amount."
GoR_2,234,8,2,0,0,20.0,0,1.08,A2HNP1YL1IBFMU,I watched the trend in averages (was it increasing or decreasing). I was successful in predicting that it was decreasing. But I could not correctly guess the reverse trend (plateau in averages at 10.33).
GoR_2,235,1,1,0,1,90.0,1,5.48,A24DSECWUBZC0Z,
GoR_2,235,1,2,0,1,99.0,0,2.77,A3B0AB2C9SIHN,
GoR_2,235,2,1,0,1,99.0,1,5.48,A24DSECWUBZC0Z,
GoR_2,235,2,2,0,1,99.0,1,2.77,A3B0AB2C9SIHN,
GoR_2,235,3,1,0,1,90.0,1,5.48,A24DSECWUBZC0Z,
GoR_2,235,3,2,0,1,99.0,0,2.77,A3B0AB2C9SIHN,
GoR_2,235,4,1,0,1,90.0,1,5.48,A24DSECWUBZC0Z,
GoR_2,235,4,2,0,1,99.0,0,2.77,A3B0AB2C9SIHN,
GoR_2,235,5,1,0,1,90.0,1,5.48,A24DSECWUBZC0Z,
GoR_2,235,5,2,0,1,99.0,0,2.77,A3B0AB2C9SIHN,
GoR_2,235,6,1,0,1,98.0,0,5.48,A24DSECWUBZC0Z,
GoR_2,235,6,2,0,1,90.0,1,2.77,A3B0AB2C9SIHN,
GoR_2,235,7,1,0,1,89.0,1,5.48,A24DSECWUBZC0Z,
GoR_2,235,7,2,0,1,98.0,0,2.77,A3B0AB2C9SIHN,
GoR_2,235,8,1,0,1,90.0,0,5.48,A24DSECWUBZC0Z,The other person kept picking 99 for multiple rounds so I went under them. Once they figured out what was going on I had to adjust 
GoR_2,235,8,2,0,1,88.0,1,2.77,A3B0AB2C9SIHN,super
GoR_2,239,1,1,1,1,25.0,1,1.0,A3PIQY6PK42RIS,
GoR_2,239,1,2,1,1,53.0,0,1.0,AZK4ECEKY5KIR,
GoR_2,239,2,1,1,1,50.0,1,1.0,A3PIQY6PK42RIS,
GoR_2,239,2,2,1,1,56.0,0,1.0,AZK4ECEKY5KIR,
GoR_2,239,3,1,1,1,40.0,1,1.0,A3PIQY6PK42RIS,
GoR_2,239,3,2,1,1,45.0,0,1.0,AZK4ECEKY5KIR,
GoR_2,239,4,1,1,1,80.0,0,1.0,A3PIQY6PK42RIS,
GoR_2,239,4,2,1,1,25.0,1,1.0,AZK4ECEKY5KIR,
GoR_2,239,5,1,1,1,25.0,1,1.0,A3PIQY6PK42RIS,
GoR_2,239,5,2,1,1,42.0,0,1.0,AZK4ECEKY5KIR,
GoR_2,239,6,1,1,1,80.0,0,1.0,A3PIQY6PK42RIS,
GoR_2,239,6,2,1,1,34.0,1,1.0,AZK4ECEKY5KIR,
GoR_2,239,7,1,1,1,45.0,0,1.0,A3PIQY6PK42RIS,
GoR_2,239,7,2,1,1,23.0,1,1.0,AZK4ECEKY5KIR,
GoR_2,239,8,1,1,1,50.0,0,1.0,A3PIQY6PK42RIS,Very interesting task improve bonus points . 
GoR_2,239,8,2,1,1,35.0,1,1.0,AZK4ECEKY5KIR,I guessed low numbers and stuck with similar numbers to the averages before the round. 
GoR_2,244,1,1,1,0,45.0,0,0.86,A2YA3AHVVIIMXK,
GoR_2,244,1,2,1,0,30.0,1,0.82,A10ZKWRZ8WL775,
GoR_2,244,2,1,1,0,40.0,0,0.86,A2YA3AHVVIIMXK,
GoR_2,244,2,2,1,0,22.0,1,0.82,A10ZKWRZ8WL775,
GoR_2,244,3,1,1,0,23.0,1,0.86,A2YA3AHVVIIMXK,
GoR_2,244,3,2,1,0,30.0,0,0.82,A10ZKWRZ8WL775,
GoR_2,244,4,1,1,0,18.0,1,0.86,A2YA3AHVVIIMXK,
GoR_2,244,4,2,1,0,30.0,0,0.82,A10ZKWRZ8WL775,
GoR_2,244,5,1,1,0,22.0,0,0.86,A2YA3AHVVIIMXK,
GoR_2,244,5,2,1,0,20.0,1,0.82,A10ZKWRZ8WL775,
GoR_2,244,6,1,1,0,17.0,1,0.86,A2YA3AHVVIIMXK,
GoR_2,244,6,2,1,0,50.0,0,0.82,A10ZKWRZ8WL775,
GoR_2,244,7,1,1,0,18.0,1,0.86,A2YA3AHVVIIMXK,
GoR_2,244,7,2,1,0,30.0,0,0.82,A10ZKWRZ8WL775,
GoR_2,244,8,1,1,0,20.0,1,0.86,A2YA3AHVVIIMXK,THE LOWER THE NUMBER THE BETTER AND BE CONSISTENT.
GoR_2,244,8,2,1,0,20.0,1,0.82,A10ZKWRZ8WL775,guess
GoR_2,249,1,1,1,0,55.0,0,0.22,A1RG0WRPSK5BAV,
GoR_2,249,1,2,1,0,35.0,1,1.18,ASI2B6A3Y556Z,
GoR_2,249,2,1,1,0,52.0,0,0.22,A1RG0WRPSK5BAV,
GoR_2,249,2,2,1,0,20.0,1,1.18,ASI2B6A3Y556Z,
GoR_2,249,3,1,1,0,43.0,0,0.22,A1RG0WRPSK5BAV,
GoR_2,249,3,2,1,0,16.0,1,1.18,ASI2B6A3Y556Z,
GoR_2,249,4,1,1,0,54.0,0,0.22,A1RG0WRPSK5BAV,
GoR_2,249,4,2,1,0,15.0,1,1.18,ASI2B6A3Y556Z,
GoR_2,249,5,1,1,0,9.0,1,0.22,A1RG0WRPSK5BAV,
GoR_2,249,5,2,1,0,16.0,0,1.18,ASI2B6A3Y556Z,
GoR_2,249,6,1,1,0,63.0,0,0.22,A1RG0WRPSK5BAV,
GoR_2,249,6,2,1,0,6.0,1,1.18,ASI2B6A3Y556Z,
GoR_2,249,7,1,1,0,13.0,1,0.22,A1RG0WRPSK5BAV,
GoR_2,249,7,2,1,0,30.0,0,1.18,ASI2B6A3Y556Z,
GoR_2,249,8,1,1,0,44.0,0,0.22,A1RG0WRPSK5BAV,i did what my inner instincts say.
GoR_2,249,8,2,1,0,26.0,1,1.18,ASI2B6A3Y556Z,I guessed based on the average previous round figuring people would guess near the prior average.
GoR_2,250,1,1,0,1,100.0,0,0.45,A2TOVFHFN8IB9A,
GoR_2,250,1,2,0,1,34.0,1,3.35,A1Z37HK53J8S87,
GoR_2,250,2,1,0,1,56.0,0,0.45,A2TOVFHFN8IB9A,
GoR_2,250,2,2,0,1,54.0,1,3.35,A1Z37HK53J8S87,
GoR_2,250,3,1,0,1,80.0,0,0.45,A2TOVFHFN8IB9A,
GoR_2,250,3,2,0,1,77.0,1,3.35,A1Z37HK53J8S87,
GoR_2,250,4,1,0,1,63.0,0,0.45,A2TOVFHFN8IB9A,
GoR_2,250,4,2,0,1,43.0,1,3.35,A1Z37HK53J8S87,
GoR_2,250,5,1,0,1,45.0,1,0.45,A2TOVFHFN8IB9A,
GoR_2,250,5,2,0,1,56.0,0,3.35,A1Z37HK53J8S87,
GoR_2,250,6,1,0,1,52.0,0,0.45,A2TOVFHFN8IB9A,
GoR_2,250,6,2,0,1,43.0,1,3.35,A1Z37HK53J8S87,
GoR_2,250,7,1,0,1,48.0,0,0.45,A2TOVFHFN8IB9A,
GoR_2,250,7,2,0,1,45.0,1,3.35,A1Z37HK53J8S87,
GoR_2,250,8,1,0,1,50.0,0,0.45,A2TOVFHFN8IB9A,i tried to look at average but it did not work
GoR_2,250,8,2,0,1,39.0,1,3.35,A1Z37HK53J8S87,I tried to guess lower numbers rather than higher to see is that is what most people were guessing. 
GoR_2,251,1,1,1,0,34.0,1,1.59,A28VLKVVLTBEE1,
