participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.guess,player.confirm,player.guess_percent_diff,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,subsession.true_number_of_dots,subsession.image_path,subsession.worker_running,subsession.last_worker_activity,subsession.number_of_people_going_to_wait,subsession.last_prewait_check,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
173,n0gz6tgu,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:16:05.951991+00:00,1,A25KHXUMSO04BW,3OS46CRSLGIQI3NHS3WANTNFKZLV68,0.00,173,49,[174],,0,,,2018-08-14 21:16:55.926911+00:00,130,0.44,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
174,36cq5hl0,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:16:25.759298+00:00,1,A3KPKN8TY7L3BD,30BXRYBRP5GJUH73EWSA6MVJ0M3HW5,0.40,174,49,[171],90,1,0.391891891891892,,2018-08-14 21:16:43.864816+00:00,119,0.4,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
175,gb88zlh4,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:16:50.393053+00:00,1,A18O3DEA5Z4MJD,3VNL7UK1XG27O4C3O1ZZGHC7GD8FTF,0.00,175,0,,,0,,1,2018-08-14 21:17:12.974563+00:00,76,0.25,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
176,m46iimke,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:17:09.771323+00:00,1,AK467M5VTG7N4,3R8YZBNQ9I1HHV55PE7SNKO3YIQ7QP,0.00,176,59,[200],,0,,,2018-08-14 21:28:13.127191+00:00,226,0.75,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
177,8cmvozox,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:17:28.680054+00:00,1,A110SC5K5Y3IHS,3GLB5JMZFYE6LFC1DV52TYUXE6KGDW,0.00,177,97,[245],112,0,,,2018-08-14 22:21:10.395883+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
178,uf6ez6x9,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 21:17:30.183229+00:00,1,A3JT9LHWLFHNS8,3TU5ZICBREKLH9AOZJZY1KKY92WQ8V,0.00,178,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
179,0aqltvrn,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:17:32.027348+00:00,1,AMLWYWZOMONLB,3XXU1SWE8NEBC4Y4FJPXI5ZBMMYA0L,1.79,179,50,[174],135,1,0.0878378378378378,,2018-08-14 21:18:33.198932+00:00,237,0.79,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
180,rkcrpph5,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 21:18:20.216599+00:00,1,AOTXDFG8T46K6,3MYYFCXHJ4QTLJT8KK49QU0R1TRG4J,0.00,180,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
181,rw79cypv,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 21:18:21.645561+00:00,1,AJQGWGESKQT4Y,3OF2M9AATH7EQ2DGV4FEII5T95BKZ2,0.00,181,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
182,5ton08yn,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:18:23.417928+00:00,1,AA0N2VT19BJFG,3EQHHY4HQTBBH2X8YPNJVM651PMG5O,0.95,182,51,[179],561,1,2.79054054054054,,2018-08-14 21:18:46.175363+00:00,285,0.95,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
183,bixnfhxd,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 21:18:23.530657+00:00,1,A39ROW50DWRRKT,3X31TUMD7Y5SFCAQ8TIN5OYWLQ3L1H,0.00,183,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
184,o15kmp7e,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 21:19:17.520448+00:00,1,A2CLSASUR08Z0O,34Z02EIMITWGR0XDLJGEDAP3ABJT0P,0.00,184,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
185,99fp0e3j,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:19:37.347362+00:00,1,A88DXNDGDUWEN,3OF2M9AATH7EQ2DGV4FEII5T95BKZ2,0.76,185,52,[182],250,1,0.689189189189189,,2018-08-14 21:20:27.311463+00:00,229,0.76,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
186,52lk9jqv,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 21:19:42.001167+00:00,1,A38430CKSXSBLI,326O153BMJH811GA70FETV9L1Q5DEC,0.00,186,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
187,wrs0pvsv,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:20:04.671140+00:00,1,A1PZ1O1CUYH4RI,326O153BMJH811GA70FETV9L1Q5DEC,0.00,187,0,,,0,,1,2018-08-14 21:20:59.274785+00:00,38,0.13,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
188,dlbijz5i,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 21:20:21.422315+00:00,1,A8KDSIY4KBYR4,3ZV9H2YQQEQ40904ZB382SU9HHLW3D,0.00,188,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
189,mnh38i83,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:20:45.288292+00:00,1,A20ASMCESA51U4,34BBWHLWHBUJQCINKEAV6YWY0ZIIWZ,1.84,189,54,[126],140,1,0.0540540540540541,,2018-08-14 21:22:01.150254+00:00,251,0.84,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
190,gd1ihhjc,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 21:20:57.942648+00:00,1,A2NZL86RSI31R3,34Z02EIMITWGR0XDLJGEDAP3ABJT0P,0.00,190,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
191,1fmwv0py,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:22:27.069345+00:00,1,A138BJAH62O7IY,3ERET4BTVNSZKBV3R6LF5U30U2MK9M,0.91,191,55,[189],130,1,0.121621621621622,,2018-08-14 21:22:39.282324+00:00,273,0.91,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
192,7xiwlyxa,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 21:22:32.044524+00:00,1,A1LKQ1257D201J,3GM6G9ZBKOGDUE4KAO3CB7WGDEKTM0,0.00,192,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
193,eq6nfh3a,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:23:27.672603+00:00,1,APF1EAZT104LQ,3RJSC4XJ11DE6YMNKNYGAUJPU8Y056,0.86,193,56,[191],175,1,0.182432432432432,,2018-08-14 21:23:42.452204+00:00,257,0.86,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
194,shiq6jky,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:23:58.435450+00:00,1,AK11BPNWE727G,31LVTDXBL8TG8H976NX2BFG9POXLRD,0.83,194,57,[193],90,1,0.391891891891892,,2018-08-14 21:24:24.524490+00:00,249,0.83,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
195,jyzb6gp2,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 21:24:17.917691+00:00,1,A2IXBTOWQRCLPZ,3TEM0PF1Q6G9AB1GZTGZ867H7PW0DE,0.00,195,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
196,q2zbq2i1,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 21:24:45.889486+00:00,1,A35P2RX8HKZM96,32Z9ZLUT1M3BP8Y1NA10PSIXXK4OH0,0.00,196,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
197,92ywgkhk,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 21:25:19.425743+00:00,1,A37Q4O126A4RNA,32Z9ZLUT1M3BP8Y1NA10PSIXXK4OH0,0.00,197,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
198,rrsvn2qm,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:25:48.203979+00:00,1,A1MN0DHHHW8VIL,384PI804XTKFC0KYWJBO35TH8S4S0Y,0.00,198,0,,,0,,1,2018-08-14 21:25:58.191840+00:00,33,0.11,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
199,c6agwdm9,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:25:59.632047+00:00,1,A1KA64FR47O9FS,3Y4W8Q93L03P3C2W2Q4OTZX71L9DVJ,0.66,199,58,[194],91,1,0.385135135135135,,2018-08-14 21:26:18.775242+00:00,197,0.66,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
200,0qassajr,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:26:57.541015+00:00,1,A29RDI7JZAYQ8I,34YB12FSQZ79P9IEQO45COHRNKDGMF,0.82,200,59,[199],105,1,0.290540540540541,,2018-08-14 21:27:26.539365+00:00,246,0.82,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
201,5053fe6h,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 21:52:13.402256+00:00,1,AW0225ONUAPO5,3GA6AFUKOP7M3J5F4CH81PKM2T9H3Z,0.00,201,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
202,r3472vq0,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:28:43.555165+00:00,1,A27IUQDZPHETTP,345LHZDEDYBR85BZ4BO7K49CW1B3UM,1.68,202,61,[203],160,1,0.0810810810810811,,2018-08-14 21:30:15.972226+00:00,203,0.68,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
203,8iyk4wfb,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:29:21.216335+00:00,1,A38S1M9I6HIBJG,3Z4XG4ZF49A5Q6B0LXUQVSGR65K8XB,0.65,203,60,[200],419,1,1.83108108108108,,2018-08-14 21:29:51.936463+00:00,194,0.65,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
204,go0kxis7,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 21:30:41.065589+00:00,1,A24B5UF6RMHYGX,3JMSRU9HQJDUVIGWYLF8ZHFS1XAEVD,0.00,204,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
205,xxg6ignq,,0,18,20,dots,1,WaitingRoom,172.16.176.137,2018-08-14 21:32:19.420337+00:00,1,AEITE8NXNL24J,38YMOXR4MVI3XSNMID169V6TR8O6WU,0.00,205,0,,,0,,,2018-08-14 21:32:44.064876+00:00,0,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
206,ycxbx5je,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:33:32.311282+00:00,1,ARZV0T1MCI22L,31T4R4OBOTZDNUVMKW6X3FZMU3Q7CL,0.00,206,0,,,0,,1,2018-08-14 21:33:56.195968+00:00,33,0.11,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
207,fihs2vt8,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:35:50.821547+00:00,1,A3NWQ0535HAXUD,37M28K1J0RWIEAZQ1RZ30AE7LV5AJT,0.02,207,64,[164],99,1,0.331081081081081,,2018-08-14 21:36:19.814329+00:00,4,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
208,daghlcw5,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:36:57.271797+00:00,1,A0450532L5P3GX6JEY8C,3WMOAN2SRCGYPOT9RKIRP491FPBNVB,0.25,208,67,[209],120,1,0.189189189189189,,2018-08-14 21:37:28.341507+00:00,75,0.25,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
209,f4abfsq0,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:37:06.570057+00:00,1,A3GAQNTZ1V1VO,3X3OR7WPZ0JAQCUB7ER2KYL4ZWAL82,1.11,209,66,[110],136,1,0.0810810810810811,,2018-08-14 21:37:20.725746+00:00,33,0.11,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
210,fud9xls9,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:37:13.649245+00:00,1,A3FZXJCTN0NZWJ,351SEKWQS106DP8NOY3X63EUASXDM2,0.34,210,69,[213],200,1,0.351351351351351,,2018-08-14 21:38:21.887981+00:00,102,0.34,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
211,1v4ry7ry,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 21:37:22.692875+00:00,1,AGWHBRX2T3665,3KYQYYSHYWQUDSTZ1EIAY73Z5SCDOH,0.00,211,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
212,p7hiuloh,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:37:23.903835+00:00,1,AR50UBGSH10FJ,3X65QVEQI16C2FKOOQ77MKHNPNVLC8,0.00,212,0,,,0,,1,2018-08-14 21:37:44.210801+00:00,33,0.11,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
213,fqm0ofjw,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:37:32.066102+00:00,1,ARZMZHL90FY1S,3Z4XG4ZF49A5Q6B0LXUQVSGR65KX80,0.31,213,68,[208],200,1,0.351351351351351,,2018-08-14 21:37:53.638647+00:00,91,0.31,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
214,vyl7a4ov,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:41:33.706971+00:00,1,ACAD54DT9FU7U,3U088ZLJVLC8JH17GOLP0UW2E530WO,0.02,214,71,[145],1500,1,9.13513513513514,,2018-08-14 21:42:05.402234+00:00,6,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
215,kyg0o2on,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 21:43:05.485532+00:00,1,A25N802S4J344I,3TXMY6UCAF7NTC01GVF336GHZTIQC2,0.00,215,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
216,23ywch1y,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:44:09.438468+00:00,1,A201KLVDE84CJP,3TXMY6UCAF7NTC01GVF336GHZTIQC2,0.03,216,73,[112],105,1,0.290540540540541,,2018-08-14 21:44:29.917392+00:00,7,0.03,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
217,1edri12t,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:45:04.453323+00:00,1,A27OFCQG73Z4UF,3SITXWYCNWSOS497O9E0MU6SEB6BXE,0.03,217,74,[216],165,1,0.114864864864865,,2018-08-14 21:45:15.251089+00:00,8,0.03,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
218,aye7b2z1,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:45:11.297305+00:00,1,A20BZEMYX3NMIO,3E7TUJ2EGD5R65PTZPZS1H8AATR9D0,0.00,218,74,[217],,0,,,2018-08-14 21:45:35.301798+00:00,20,0.07,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
219,zsvooppa,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 21:46:36.643579+00:00,1,A25ZLJK1VMAXXQ,3XCC1ODXDMURZEPKYS5YS1F3ZULQR8,0.29,219,76,[118],100,1,0.324324324324324,,2018-08-14 21:46:47.392476+00:00,86,0.29,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
