participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.company_history,player.drawn_items_history,player.decision_history,player.results_calculated,player.drawn_item,player.rand_val,player.choice_of_steps,player.choice_of_trade,player.choice_of_number_of_shares,player.price_at_start_of_round,player.price_at_end_of_round,player.price_change,player.payoff,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,20,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, false], [true, false, false]]","[false, true, true, false, false, false]","[false, false, true, true, false, false]",1,0,,4,0,20,106.0418336,104.9114277,-1.130405947,22.61,22.61,1,8,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,22,"[[false, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[false, true, true, true, true, true]","[true, true, true, true, true, true]",1,0,,10,1,30,184.0592396,192.3916014,8.332361777,249.97,249.97,1,8,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,4,"[[false, false, false], [false, false, false], [false, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, false, true, false, false]","[false, false, false, false, false, false]",1,0,,3,0,70,106.1248847,101.5275547,-4.597330005,321.81,321.81,1,8,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,4,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, true, false]]","[false, false, true, true, false, true]","[false, false, false, true, true, false]",1,0,,3,0,50,101.5275547,99.57517981,-1.952374877,97.62,97.62,1,9,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,12,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, true, true, false, false, true]","[false, false, false, false, false, false]",1,0,,3,0,95,95.83460072,91.11282994,-4.721770778,448.57,448.57,1,9,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,7,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,5,0,143,95.85415405,91.62986148,-4.224292569,604.07,604.07,1,9,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,6,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, true, false]","[true, false, true, false, false, true]",1,0,,3,1,90,105.9955067,106.2604954,0.264988767,23.85,23.85,1,9,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,18,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, true, true, false, true]","[true, true, true, true, true, false]",1,1,,5,1,90,119.4746358,123.199855,3.725219145,335.27,335.27,1,9,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,9,"[[false, true, false], [false, true, false], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[false, true, true, false, true, true]","[false, false, false, false, false, false]",1,0,,4,0,111,100.5647667,96.29981499,-4.264951758,473.41,473.41,1,9,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,5,"[[true, false, true], [true, false, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,3,1,120,97.86869805,102.5174612,4.648763157,557.85,557.85,1,9,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,16,"[[true, true, false], [true, true, false], [true, true, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, true, false, true, true]","[true, true, true, true, false, true]",1,1,,3,1,82,146.5586581,149.58656,3.027901876,248.29,248.29,1,9,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,22,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,10,1,64,192.3916014,201.197365,8.805763595,563.57,563.57,1,9,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,11,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[false, false, false, true, false, false]",1,1,,2,0,30,127.4320593,123.9072885,-3.52477076,105.74,105.74,1,9,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,20,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,4,0,40,104.9114277,100.2030028,-4.708424875,188.34,188.34,1,9,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,2,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, false], [true, true, false]]","[true, true, true, true, false, false]","[true, true, true, true, true, true]",1,1,,2,1,100,61.72383121,64.8217503,3.097919088,309.79,309.79,1,9,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,3,"[[true, true, false], [true, true, true], [true, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, false, true, false]","[true, true, true, true, true, true]",1,1,,6,1,106,110.0974336,115.487804,5.39037035,571.38,571.38,1,9,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,8,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, true, false, true, false, true]","[true, true, true, false, true, true]",1,1,,2,1,10,131.2210484,135.2613445,4.040296081,40.4,40.4,1,9,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,1,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,75,136.7413455,129.7743739,-6.966971552,522.52,522.52,1,9,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,23,"[[false, false, true], [false, false, true], [false, false, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, false, true, false, true]","[false, true, false, false, false, false]",1,1,,6,0,100,121.256695,117.6238444,-3.632850582,363.29,363.29,1,9,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,13,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[true, false, false, false, false, false]",1,0,,8,1,20,80.99746247,78.49464088,-2.50282159,-50.06,-50.06,1,9,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,17,"[[false, true, false], [false, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, false, true, false, false, true]","[true, true, false, true, false, false]",1,1,,6,1,85,58.56649962,58.47923554,-0.087264084,-7.42,-7.42,1,9,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,21,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,7,1,114,104.2508646,109.2726288,5.021764149,572.48,572.48,1,9,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,15,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, false, true, false, false]","[true, false, true, false, true, false]",1,0,,4,1,138,94.61185849,94.73863838,0.12677989,17.5,17.5,1,9,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,19,"[[false, false, true], [false, false, true], [false, false, true], [false, false, false], [false, false, false], [false, false, false]]","[true, false, false, false, false, false]","[true, false, false, false, false, false]",1,1,,7,1,40,90.20950878,86.98632303,-3.223185749,-128.93,-128.93,1,9,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,14,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, false, true, false, false, true]","[false, true, false, false, false, false]",1,1,,6,0,50,98.4399167,95.53495476,-2.904961942,145.25,145.25,1,9,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,10,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, false, false], [true, false, false]]","[true, true, true, true, false, true]","[false, true, true, true, true, true]",1,1,,5,0,80,83.94192451,86.28894072,2.347016209,-187.76,-187.76,1,9,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,20,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,4,0,100,100.2030028,95.66981897,-4.533183847,453.32,453.32,1,10,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,3,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[false, false, true, false, true, false]","[true, true, true, true, false, true]",1,0,,6,1,50,115.487804,119.1372186,3.649414605,182.47,182.47,1,10,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,23,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, false, true, true, true]","[false, true, false, false, true, true]",1,1,,6,0,121,117.6238444,117.7979277,0.17408329,-21.06,-21.06,1,10,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,12,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, false, false, false, false, false]","[false, true, false, false, false, false]",1,1,,3,0,85,91.11282994,88.32295509,-2.789874853,237.14,237.14,1,10,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,15,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, true, false, true, false]","[true, true, false, true, false, true]",1,1,,4,1,45,94.73863838,95.93897693,1.200338548,54.02,54.02,1,10,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,11,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, false, true]]","[true, true, true, true, true, true]","[false, false, false, false, false, false]",1,1,,2,0,50,123.9072885,118.5544937,-5.352794865,267.64,267.64,1,10,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,10,"[[true, false, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[false, true, true, true, true, true]","[true, false, true, true, true, true]",1,0,,5,1,70,86.28894072,88.7343693,2.44542858,171.18,171.18,1,10,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,13,"[[true, false, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[false, true, false, false, false, false]","[false, false, true, false, false, false]",1,0,,8,0,157,78.49464088,76.12174789,-2.372892994,372.54,372.54,1,10,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,1,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,99,129.7743739,123.6620009,-6.112373012,605.12,605.12,1,10,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,14,"[[false, false, true], [false, false, true], [false, false, true], [false, true, true], [false, true, true], [false, true, true]]","[true, false, true, false, false, false]","[true, false, false, false, false, false]",1,1,,6,1,30,95.53495476,92.76826247,-2.76669229,-83,-83,1,10,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,21,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,7,1,110,109.2726288,114.7657638,5.493135048,604.24,604.24,1,10,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,22,"[[true, true, true], [true, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,10,1,54,201.197365,210.0762047,8.878839716,479.46,479.46,1,10,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,16,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, false, false, false, false]","[true, true, true, false, true, true]",1,1,,3,1,50,149.58656,153.8258431,4.239283109,211.96,211.96,1,10,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,8,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, true, false, false]","[true, true, true, true, true, true]",1,0,,2,1,30,135.2613445,141.544234,6.282889453,188.49,188.49,1,10,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,18,"[[true, false, true], [true, false, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[false, true, true, true, true, true]","[false, false, true, true, true, true]",1,0,,5,0,45,123.199855,125.1439487,1.944093712,-87.48,-87.48,1,10,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,17,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, false, false, true, true]","[false, false, false, false, false, true]",1,0,,6,0,100,58.47923554,56.6155023,-1.863733237,186.37,186.37,1,10,1kmdkvep,,,,,,0
