participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.guess,player.is_winner,player.strategy_guess,player.timeout,player.payoff,group.id_in_subsession,group.two_thirds_avg,group.best_guess,group.num_winners,group.high,group.split,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
581,t1o58eqh,,0,0,72,,,,,,0,,,0,581,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
582,k3oihq8a,,0,0,72,,,,,,0,,,0,582,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
583,jycuslk1,,0,0,72,,,,,,0,,,0,583,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
584,axcybguj,,0,0,72,,,,,,0,,,0,584,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
585,b1p1jtuf,,0,0,72,,,,,,0,,,0,585,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
586,8nchtxkw,,0,0,72,,,,,,0,,,0,586,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
587,slv2mlpe,,0,0,72,,,,,,0,,,0,587,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
588,8syji8e0,,0,0,72,,,,,,0,,,0,588,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
589,5ktx7pc8,,0,0,72,,,,,,0,,,0,589,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
590,sfdncf14,,0,0,72,,,,,,0,,,0,590,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
591,vh6fpz0m,,0,0,72,,,,,,0,,,0,591,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
592,yecnz33s,,0,0,72,,,,,,0,,,0,592,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
593,4hdjibz6,,0,0,72,,,,,,0,,,0,593,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
594,38rwacuv,,0,0,72,,,,,,0,,,0,594,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
595,raon4ogx,,0,0,72,,,,,,0,,,0,595,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
596,sapf1678,,0,0,72,,,,,,0,,,0,596,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
597,nxfvq67c,,0,0,72,,,,,,0,,,0,597,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
598,qcqn2oz6,,0,0,72,,,,,,0,,,0,598,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
599,scnjwez1,,0,0,72,,,,,,0,,,0,599,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
600,wqlbno95,,0,0,72,,,,,,0,,,0,600,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
601,cu7lp5r4,,0,0,72,,,,,,0,,,0,601,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
602,xxdv3nae,,0,0,72,,,,,,0,,,0,602,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
603,tf7rmux1,,0,0,72,,,,,,0,,,0,603,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
604,1rpjowxz,,0,0,72,,,,,,0,,,0,604,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
605,17q2wlqc,,0,0,72,,,,,,0,,,0,605,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
606,akx4kpx8,,0,0,72,,,,,,0,,,0,606,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
607,y5pop6pj,,0,0,72,,,,,,0,,,0,607,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
608,lnq6j6ol,,0,0,72,,,,,,0,,,0,608,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
609,q2wal96w,,0,0,72,,,,,,0,,,0,609,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
610,k4edlv5e,,0,0,72,,,,,,0,,,0,610,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
611,fwrddvlj,,0,0,72,,,,,,0,,,0,611,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
612,7op0z2sc,,0,0,72,,,,,,0,,,0,612,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
613,2rs4zyvx,,0,0,72,,,,,,0,,,0,613,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
614,i99mnxea,,0,0,72,,,,,,0,,,0,614,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
615,43a9by1o,,0,0,72,,,,,,0,,,0,615,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
616,854k4l8i,,0,0,72,,,,,,0,,,0,616,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
617,730jvw1j,,0,0,72,,,,,,0,,,0,617,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
618,igp6ykih,,0,0,72,,,,,,0,,,0,618,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
619,dhah870s,,0,0,72,,,,,,0,,,0,619,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
620,ncoxk66x,,0,0,72,,,,,,0,,,0,620,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
621,oyj2epi3,,0,0,72,,,,,,0,,,0,621,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
622,qh1q1u1l,,0,0,72,,,,,,0,,,0,622,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
623,y57jnbpf,,0,0,72,,,,,,0,,,0,623,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
624,21zmq7lb,,0,0,72,,,,,,0,,,0,624,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
625,u03nlzbk,,0,0,72,,,,,,0,,,0,625,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
626,xt6fzy7a,,0,0,72,,,,,,0,,,0,626,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
627,d0cd205l,,0,0,72,,,,,,0,,,0,627,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
628,a293w97u,,0,0,72,,,,,,0,,,0,628,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
629,oi7cq1t0,,0,0,72,,,,,,0,,,0,629,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
630,zl06uk9o,,0,0,72,,,,,,0,,,0,630,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
631,v9tn3m73,,0,0,72,,,,,,0,,,0,631,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
632,edmhngad,,0,0,72,,,,,,0,,,0,632,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
633,9p03a5u9,,0,0,72,,,,,,0,,,0,633,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
634,kefej60v,,0,0,72,,,,,,0,,,0,634,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
635,du4sw2oe,,0,0,72,,,,,,0,,,0,635,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
636,h2sxmx4j,,0,0,72,,,,,,0,,,0,636,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
637,4s3awd23,,0,0,72,,,,,,0,,,0,637,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
638,myjnl40k,,0,0,72,,,,,,0,,,0,638,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
639,cqmc2mys,,0,0,72,,,,,,0,,,0,639,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
640,1s6z2rp0,,0,0,72,,,,,,0,,,0,640,,0,,0,0,1,,,,0,0,1,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
1,v7zvt78i,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:26.465391+00:00,1,A3GPTSDDHJ2DBV,3634BBTX0PDHFQWSUP0V2AAXSLFIFN,0,1,,0,,0,0,1,,,,0,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
2,q1cwknas,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:29.063220+00:00,1,A3QLGMZOLGMBQ1,3TE22NPXPCVD930OPJ28H53NYD5446,0,2,,0,,0,0,1,,,,0,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
3,629ak6or,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:30.479878+00:00,1,AFZKP8TAXAUCR,3L6L49WXW1GV5M4O3OLIMX91Y9045B,3,1,55,0,,0,0,2,30.92,33,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
4,tyte17x7,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:31.213478+00:00,1,A2V5E94MHIR821,3LQ8PUHQFMB1TMNYPFOV5VMA80SIHL,0.24,8,38,0,,0,0,4,25.75,22,1,1,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
5,ilo04wgp,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:32.919482+00:00,1,ADZ16EQ74XHJ7,37C0GNLMHGM4OMNV1IWGH7H77H46D6,1,8,39,0,,0,0,2,30.92,33,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
6,nc5tu0dz,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:35.232673+00:00,1,A254V0U3BGBPE5,3OB0CAO74I8NJM23TXAYRJGYYJPYH6,0.33,8,36,0,,0,0,3,26.67,25,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
7,g41l24l7,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:34.890802+00:00,1,A1HKCTDOTL6C9I,3QIYRE09Y40I3CDBK6Y2IG2KDAQ1NL,0,7,42,0,,0,0,2,30.92,33,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
8,4zt3oosy,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:35.672815+00:00,1,AHEVIE2NY1W1Z,3P4RDNWND6PXKSIODFRGH82PLSWIJQ,0,8,88,0,,0,0,5,37.5,36,1,0,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
9,x4m27met,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:48.722995+00:00,1,AAQREZOK13OV7,3EQHHY4HQTBBH2X8YPNJVM64OE9G5A,0.5,7,39,0,,0,0,3,26.67,25,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
10,khhycioz,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:38.213675+00:00,1,A3IHT9LDUJNP3E,3VA45EW49O60LXDNLLYFX52P3KV1O0,0,6,57,0,,0,0,3,26.67,25,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
11,dbjyhqcd,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:38.396641+00:00,1,A4T642D9Z2UYC,3DPNQGW4LMYROQ4287VNE3N1U4B46R,1,6,48,0,,0,0,2,30.92,33,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
12,4f051lti,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:38.655918+00:00,1,A1UKAS30R0MFI6,3S96KQ6I9NNAQKY7XV49SH9LRPFDTO,1,5,40,0,,0,0,2,30.92,33,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
13,zx1iwuop,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:38.840524+00:00,1,A2KBMDY007JCIM,3A1COHJ8NKE84GBLGTC4S6SW54N8H3,0.91,7,77,0,,0,0,5,37.5,36,1,0,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
14,pf4r0qsg,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:39.849624+00:00,1,A2FB7PA68MG38J,3RRCEFRB7NVXU2LX4YCVPJ9T85MB4J,1,4,80,0,,0,0,2,30.92,33,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
15,73jn6ila,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:39.939667+00:00,1,A160X70DIV96VM,38SKSKU7R2G3FI6OG03TXNFHPH1ILS,0,5,35,0,,0,0,3,26.67,25,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
16,drw3oxj7,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:41.449896+00:00,1,A3U5CRG5S8I800,3RXCAC0YIS8U4KGAWNUM76GVQ4AG8C,0,16,,0,,0,0,1,,,,0,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
17,6k0tbcl1,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:41.973010+00:00,1,A32CRWJESR6AX4,3JJVG1YBECGFQLPXI3V5UBF781HB5O,1.83,8,30,1,,0,1,7,29.67,30,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
18,o8yvz85l,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:42.903475+00:00,1,ATTNJ2IHS8MH8,3R2PKQ87NXRNL0O9GC48X0U6PMRIMU,0,7,49,0,,0,0,4,25.75,22,1,1,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
19,ykrzad1q,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:43.883871+00:00,1,A32BK0E1IPDUAF,3U4J9857OFUUDP3G6WA2SVT3Z7CB73,2.5,4,41,0,,0,0,3,26.67,25,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
20,p8948e8p,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:44.420221+00:00,1,A3KCZB9IL6CVH,3SPJ033422MJASXTHXDJ3WWDBBTYJB,0,6,46,0,,0,0,4,25.75,22,1,1,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
21,zshpkv33,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:44.558773+00:00,1,A3KVW46MTHGOZS,369J354OFET706XM38XONSK4K9K6GG,1,7,35,0,,0,0,7,29.67,30,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
22,osleuvr0,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:44.928313+00:00,1,A2OTDMCV8CZWML,3WQQ9FUS6BDYD38ZG1286VPYARIB8Q,3.33,3,25,1,,0,1,3,26.67,25,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
23,cwesugx9,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:45.858864+00:00,1,A31YTICDM7ZMP6,3TDXMTX3CCDLWX3HTWXR84XKZMC6I8,1,3,33,1,,0,1,2,30.92,33,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
24,2hn1rsoo,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:46.419941+00:00,1,A1SBH6VKUPSYJZ,36U2A8VAG2IELC3BZIDV4BWQQ0TYKA,0.22,5,22,1,,0,0.22,4,25.75,22,1,1,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
25,v31izcvs,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:45.921574+00:00,1,AP7BOM5KUH8KV,3X3OR7WPZ0JAQCUB7ER2KYL3MLW8LA,0,4,20,0,,0,0,4,25.75,22,1,1,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
26,0p0i8x6b,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:46.630582+00:00,1,A14Z4HKOMDWAVG,3IXQG4FA2UHYR8R9LT8M6RK9UX0B9F,0.35,3,60,0,,0,0,4,25.75,22,1,1,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
27,3lmdeey7,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:47.189837+00:00,1,AH4NKYM7QEB1R,3P4MQ7TPPYVHF166JDMIXXFZIX3BBP,0.5,6,35,0,,0,0,5,37.5,36,1,0,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
28,c81manmp,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:47.272069+00:00,1,AX5L3UMIT4E5P,3Y4W8Q93L03P3C2W2Q4OTZX6OAVDV4,0,28,,0,,0,0,1,,,,0,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
29,aiasq9x3,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:48.260870+00:00,1,A10VLJT7V96D9W,3VHHR074H406QYPSX9ZW6YP8B1QL70,0.51,2,39,0,,0,0,4,25.75,22,1,1,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
30,09ckhlf2,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:48.192340+00:00,1,A23H7XNZHF8JQY,36ZN444YTSHBL39LTSJLP4JBKM6IO9,0.33,2,45,0,,0,0,3,26.67,25,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
31,849fjvok,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:48.248434+00:00,1,A31NM1MBTECA53,3D4CH1LGEBCUIPZK1F0072B6AASG91,0,2,34,0,,0,0,2,30.92,33,1,1,1,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
32,jg68aznt,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:48.678898+00:00,1,A1APYLD4DUK33J,3WT783CTPC00P6YCXDID8HLH0I3BCW,0,32,,0,,0,0,1,,,,0,0,2,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
