"Worker ID","Link to Individual Worker Page","Number of HITs approved or rejected - Lifetime","Number of HITs approved - Lifetime","Your Lifetime approval rate","Number of HITs approved or rejected - Last 30 days","Number of HITs approved - Last 30 days","Your Last 30 days approval rate","Number of HITs approved or rejected - Last 7 days","Number of HITs approved - Last 7 days","Your Last 7 days approval rate","CURRENT-Paying non-submitted hits","UPDATE-Paying non-submitted hits","CURRENT-CIBS_WoT_dots_4","UPDATE-CIBS_WoT_dots_4","CURRENT-CIBS_WoT_dots_3","UPDATE-CIBS_WoT_dots_3","CURRENT-CIBS_WoT_dots_2","UPDATE-CIBS_WoT_dots_2","CURRENT-CIBS_WoT_dots_1","UPDATE-CIBS_WoT_dots_1","CURRENT-CIBS_WoT_01_test","UPDATE-CIBS_WoT_01_test","CURRENT-CIBSGOR420180118","UPDATE-CIBSGOR420180118","CURRENT BlockStatus","UPDATE BlockStatus","BlockReason"
"A23XRFFCREHXT3","https://master-requester.mturk.com/workers/A23XRFFCREHXT3","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","1","","1","","","","Never Blocked","",""
"A23Y54HDY72C46","https://master-requester.mturk.com/workers/A23Y54HDY72C46","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A23ZEO8JP3JUSL","https://master-requester.mturk.com/workers/A23ZEO8JP3JUSL","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A240S1BIYWZGZE","https://master-requester.mturk.com/workers/A240S1BIYWZGZE","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A241K3CXIR4129","https://master-requester.mturk.com/workers/A241K3CXIR4129","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A241PV6A122I5X","https://master-requester.mturk.com/workers/A241PV6A122I5X","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","","","1","","1","","Never Blocked","",""
"A241VPRQX4XM1F","https://master-requester.mturk.com/workers/A241VPRQX4XM1F","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A242C0L3VKLB2A","https://master-requester.mturk.com/workers/A242C0L3VKLB2A","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A242JC4Z6H8D2G","https://master-requester.mturk.com/workers/A242JC4Z6H8D2G","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A242N48GD73VYS","https://master-requester.mturk.com/workers/A242N48GD73VYS","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","","","","","Never Blocked","",""
"A243EPKB9EW005","https://master-requester.mturk.com/workers/A243EPKB9EW005","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","","","","","Never Blocked","",""
"A243H1RTE5GP","https://master-requester.mturk.com/workers/A243H1RTE5GP","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A243X2Y9HP7630","https://master-requester.mturk.com/workers/A243X2Y9HP7630","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","1","","Never Blocked","",""
"A245KPRERHWJSB","https://master-requester.mturk.com/workers/A245KPRERHWJSB","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A245RWGPBVLFGH","https://master-requester.mturk.com/workers/A245RWGPBVLFGH","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A247LQ2UQW4LH0","https://master-requester.mturk.com/workers/A247LQ2UQW4LH0","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A24890G28GFJF7","https://master-requester.mturk.com/workers/A24890G28GFJF7","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A248G7WMC2OS7F","https://master-requester.mturk.com/workers/A248G7WMC2OS7F","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","1","","","","Never Blocked","",""
"A248LF7KKHXZ14","https://master-requester.mturk.com/workers/A248LF7KKHXZ14","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A248RDT11T7NMT","https://master-requester.mturk.com/workers/A248RDT11T7NMT","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A248SP20BQVCZH","https://master-requester.mturk.com/workers/A248SP20BQVCZH","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","","","Never Blocked","",""
"A249EWKM1EOARK","https://master-requester.mturk.com/workers/A249EWKM1EOARK","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A249IGDW8Z6D7I","https://master-requester.mturk.com/workers/A249IGDW8Z6D7I","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A249KXEUUGKIXD","https://master-requester.mturk.com/workers/A249KXEUUGKIXD","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"A249LDVPG27XCE","https://master-requester.mturk.com/workers/A249LDVPG27XCE","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A249M2F9FFNIK2","https://master-requester.mturk.com/workers/A249M2F9FFNIK2","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","1","","1","","Never Blocked","",""
"A249Q17QECI4TQ","https://master-requester.mturk.com/workers/A249Q17QECI4TQ","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"A249SC895MT2XI","https://master-requester.mturk.com/workers/A249SC895MT2XI","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","","","Never Blocked","",""
"A24A4NN0AK9ACC","https://master-requester.mturk.com/workers/A24A4NN0AK9ACC","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A24AGTG17G0HJH","https://master-requester.mturk.com/workers/A24AGTG17G0HJH","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24B5UF6RMHYGX","https://master-requester.mturk.com/workers/A24B5UF6RMHYGX","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","","","1","","1","","Never Blocked","",""
"A24BRTWG07T53Z","https://master-requester.mturk.com/workers/A24BRTWG07T53Z","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24BZS4WJ1WBEA","https://master-requester.mturk.com/workers/A24BZS4WJ1WBEA","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A24C061ZQBWLE9","https://master-requester.mturk.com/workers/A24C061ZQBWLE9","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A24C6V7EV3KA0A","https://master-requester.mturk.com/workers/A24C6V7EV3KA0A","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","1","","","","Never Blocked","",""
"A24D7AJE3YQTUU","https://master-requester.mturk.com/workers/A24D7AJE3YQTUU","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","","","Never Blocked","",""
"A24DSECWUBZC0Z","https://master-requester.mturk.com/workers/A24DSECWUBZC0Z","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","1","","Never Blocked","",""
"A24EYMUIGY8M5O","https://master-requester.mturk.com/workers/A24EYMUIGY8M5O","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24F08A7411TVV","https://master-requester.mturk.com/workers/A24F08A7411TVV","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","1","","1","","","","Never Blocked","",""
"A24F42H3K58D8A","https://master-requester.mturk.com/workers/A24F42H3K58D8A","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24FGOEGJKUJWT","https://master-requester.mturk.com/workers/A24FGOEGJKUJWT","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","","","","","","","Never Blocked","",""
"A24FMCX6VCCHVV","https://master-requester.mturk.com/workers/A24FMCX6VCCHVV","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","1","","1","","","","Never Blocked","",""
"A24GEOADJCH50","https://master-requester.mturk.com/workers/A24GEOADJCH50","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A24GFCQ5PZM1QG","https://master-requester.mturk.com/workers/A24GFCQ5PZM1QG","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A24H0KXFIND5K9","https://master-requester.mturk.com/workers/A24H0KXFIND5K9","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","1","","1","","","","Never Blocked","",""
"A24H2OJ0QUK0AE","https://master-requester.mturk.com/workers/A24H2OJ0QUK0AE","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A24HYROUW8ZMZ","https://master-requester.mturk.com/workers/A24HYROUW8ZMZ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A24IEBYO2YSZR9","https://master-requester.mturk.com/workers/A24IEBYO2YSZR9","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A24JC2CF7MMG41","https://master-requester.mturk.com/workers/A24JC2CF7MMG41","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A24JLI0VZP59WK","https://master-requester.mturk.com/workers/A24JLI0VZP59WK","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A24JQ4DOIPM3IG","https://master-requester.mturk.com/workers/A24JQ4DOIPM3IG","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24KFVPD7QYZUK","https://master-requester.mturk.com/workers/A24KFVPD7QYZUK","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A24KGCLUZK6KGT","https://master-requester.mturk.com/workers/A24KGCLUZK6KGT","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A24L39U14B2FUT","https://master-requester.mturk.com/workers/A24L39U14B2FUT","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","","","","","","","Never Blocked","",""
"A24L91WW029V3B","https://master-requester.mturk.com/workers/A24L91WW029V3B","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A24LD9V9AOP6EG","https://master-requester.mturk.com/workers/A24LD9V9AOP6EG","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A24LP60QLUKQWX","https://master-requester.mturk.com/workers/A24LP60QLUKQWX","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","1","","Never Blocked","",""
"A24LUXW1DB1QI5","https://master-requester.mturk.com/workers/A24LUXW1DB1QI5","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","1","","","","","","Never Blocked","",""
"A24MFJ893DQKW1","https://master-requester.mturk.com/workers/A24MFJ893DQKW1","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24MWHGM6K7E7E","https://master-requester.mturk.com/workers/A24MWHGM6K7E7E","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24N0Z2TXBTP4U","https://master-requester.mturk.com/workers/A24N0Z2TXBTP4U","5","5","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A24NDC7JH9LEM1","https://master-requester.mturk.com/workers/A24NDC7JH9LEM1","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","","","1","","1","","Never Blocked","",""
"A24NKUCAX1LURL","https://master-requester.mturk.com/workers/A24NKUCAX1LURL","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A24O24JV1GA13X","https://master-requester.mturk.com/workers/A24O24JV1GA13X","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A24O8U6HKPJKVA","https://master-requester.mturk.com/workers/A24O8U6HKPJKVA","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A24OMY5X062DYA","https://master-requester.mturk.com/workers/A24OMY5X062DYA","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A24QKKLI2OVD1V","https://master-requester.mturk.com/workers/A24QKKLI2OVD1V","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24RKCZV1SWKTZ","https://master-requester.mturk.com/workers/A24RKCZV1SWKTZ","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"A24RQYIDMV7OPK","https://master-requester.mturk.com/workers/A24RQYIDMV7OPK","1","0","0.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A24SS486YPVNYO","https://master-requester.mturk.com/workers/A24SS486YPVNYO","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","","","Never Blocked","",""
"A24SWYVNS504VP","https://master-requester.mturk.com/workers/A24SWYVNS504VP","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","","","","","","","Never Blocked","",""
"A24TOB2WJYOSWP","https://master-requester.mturk.com/workers/A24TOB2WJYOSWP","3","3","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A24U4V1X87FO7B","https://master-requester.mturk.com/workers/A24U4V1X87FO7B","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","Never Blocked","",""
"A24UA3VGBAGB20","https://master-requester.mturk.com/workers/A24UA3VGBAGB20","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","1","","","","","","","","Never Blocked","",""
"A24UH2N4C1UXDJ","https://master-requester.mturk.com/workers/A24UH2N4C1UXDJ","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","","","","","Never Blocked","",""
"A24UI9QFKXGUVP","https://master-requester.mturk.com/workers/A24UI9QFKXGUVP","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","1","","1","","Never Blocked","",""
"A24UQKZP3XIK01","https://master-requester.mturk.com/workers/A24UQKZP3XIK01","4","3","75.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A24UUWI8IIJKT6","https://master-requester.mturk.com/workers/A24UUWI8IIJKT6","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24VBWFMU2HYGJ","https://master-requester.mturk.com/workers/A24VBWFMU2HYGJ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A24W1M0GILRCJ3","https://master-requester.mturk.com/workers/A24W1M0GILRCJ3","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","1","","Never Blocked","",""
"A24WDE3E887KCO","https://master-requester.mturk.com/workers/A24WDE3E887KCO","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","1","","Never Blocked","",""
"A24YK0MTFM2TRL","https://master-requester.mturk.com/workers/A24YK0MTFM2TRL","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24ZAX5O63WVNI","https://master-requester.mturk.com/workers/A24ZAX5O63WVNI","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","1","","1","","Never Blocked","",""
"A24ZCRS0IWI5WQ","https://master-requester.mturk.com/workers/A24ZCRS0IWI5WQ","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","1","","","","Never Blocked","",""
"A24ZHZQ58NADP2","https://master-requester.mturk.com/workers/A24ZHZQ58NADP2","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A24ZQJJXNY8PV","https://master-requester.mturk.com/workers/A24ZQJJXNY8PV","4","4","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","1","","1","","","","Never Blocked","",""
"A250FES5PFCGK9","https://master-requester.mturk.com/workers/A250FES5PFCGK9","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","1","","","","","","","","","","","","Never Blocked","",""
"A251IZWNCICC1Y","https://master-requester.mturk.com/workers/A251IZWNCICC1Y","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A251K96S0ZIQPX","https://master-requester.mturk.com/workers/A251K96S0ZIQPX","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","","","","","","","1","","Never Blocked","",""
"A251N8FMMMA2CC","https://master-requester.mturk.com/workers/A251N8FMMMA2CC","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A252PMEYW7EUQC","https://master-requester.mturk.com/workers/A252PMEYW7EUQC","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","","","","","","","","","1","","Never Blocked","",""
"A252PT84TL4YDE","https://master-requester.mturk.com/workers/A252PT84TL4YDE","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","","","","","","","","","Never Blocked","",""
"A2531UD0IGT731","https://master-requester.mturk.com/workers/A2531UD0IGT731","2","2","100.00%","0","0","0.00%","0","0","0.00%","","","1","","1","","1","","","","","","1","","Never Blocked","",""
"A2539PUSDD137T","https://master-requester.mturk.com/workers/A2539PUSDD137T","1","1","100.00%","0","0","0.00%","0","0","0.00%","","","","","1","","1","","","","","","","","Never Blocked","",""
